Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Counties
2020,AK,Alaska,Matanuska-Susitna,02170,02170001300,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.2,,,78.4,82.1,5461,POINT (-148.9706454 61.52439955),02170001300,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1707
2021,AK,Alaska,Anchorage,02020,02020002201,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,,,4.6,5.7,5053,POINT (-149.9528159 61.1874364),02020002201,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1669
2020,AK,Alaska,Anchorage,02020,02020000600,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,69.0,,,67.3,70.5,7747,POINT (-149.8372716 61.22488662),02020000600,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1669
2021,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.9,,,3.5,4.4,4407,POINT (-149.7923713 61.20311087),02020000802,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1669
2020,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.6,,,67.2,73.8,6843,POINT (-149.7633636 61.18807195),02020001701,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2021,AK,Alaska,Southeast Fairbanks,02240,02240000400,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.2,,,13.4,17.3,4810,POINT (-145.4209655 63.93183833),02240000400,HLTHSTAT,MHLTH,CrdPrv,Mental Health,983
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.6,,,12.0,15.3,3724,POINT (-151.4627663 59.94353019),02122000800,HLTHSTAT,PHLTH,CrdPrv,Physical Health,110
2021,AK,Alaska,Dillingham,02070,02070000200,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.4,,,9.1,13.9,2381,POINT (-158.6521544 59.05170853),02070000200,PREVENT,ACCESS2,CrdPrv,Health Insurance,1672
2020,AK,Alaska,Anchorage,02020,02020002301,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,36.5,,,30.6,42.6,7088,POINT (-150.0707518 61.16177023),02020002301,PREVENT,COREW,CrdPrv,Core preventive services for older women,
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198940100,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,30.9,,,26.1,35.8,1460,POINT (-131.4934467 55.13000016),02198940100,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1708
2020,AK,Alaska,Anchorage,02020,02020002812,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,73.5,,,70.7,75.9,7166,POINT (-149.8039001 61.12540346),02020002812,PREVENT,DENTAL,CrdPrv,Dental Visit,1669
2020,AK,Alaska,North Slope,02185,02185000200,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,23.7,,,20.9,26.7,2690,POINT (-153.5823971 69.27486985),02185000200,PREVENT,COREW,CrdPrv,Core preventive services for older women,115
2021,AK,Alaska,Anchorage,02020,02020001731,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.8,,,20.4,25.4,5823,POINT (-149.7334344 61.20228979),02020001731,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Anchorage,02020,02020002201,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,67.0,,,63.1,70.5,5053,POINT (-149.9528159 61.1874364),02020002201,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2021,AK,Alaska,Aleutians West,02016,02016000100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,8.7,11.1,1185,POINT (-173.0176532 52.56487002),02016000100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,
2021,AK,Alaska,Hoonah-Angoon,02105,02105000300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,23.5,,,19.1,28.2,2055,POINT (-135.3243034 58.19399729),02105000300,RISKBEH,LPA,CrdPrv,Physical Inactivity,
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000200,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.6,,,14.6,18.9,1461,POINT (-150.8752853 66.04531435),02290000200,HLTHSTAT,MHLTH,CrdPrv,Mental Health,4
2021,AK,Alaska,Kenai Peninsula,02122,02122001300,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,22.5,,,19.5,25.7,4772,POINT (-149.6087124 59.97556911),02122001300,HLTHOUT,DEPRESSION,CrdPrv,Depression,110
2021,AK,Alaska,Anchorage,02020,02020002502,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.8,,,3.3,4.2,5236,POINT (-149.8716479 61.15911612),02020002502,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1669
2021,AK,Alaska,Kodiak Island,02150,02150000300,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,,,12.1,16.7,2255,POINT (-152.4742163 57.79122545),02150000300,HLTHSTAT,GHLTH,CrdPrv,General Health,112
2021,AK,Alaska,Fairbanks North Star,02090,02090001500,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.8,,,2.4,3.3,10052,POINT (-147.2453956 64.77481159),02090001500,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1673
2021,AK,Alaska,Anchorage,02020,02020002400,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.7,,,4.9,6.5,3299,POINT (-149.9202678 61.17695755),02020002400,HLTHOUT,COPD,CrdPrv,COPD,1669
2021,AK,Alaska,Juneau,02110,02110000200,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.7,,,3.8,5.6,7083,POINT (-134.5728555 58.39673216),02110000200,HLTHOUT,COPD,CrdPrv,COPD,1675
2021,AK,Alaska,Ketchikan Gateway,02130,02130000400,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.9,,,6.7,9.3,2268,POINT (-131.5434546 55.34056032),02130000400,HLTHOUT,DIABETES,CrdPrv,Diabetes,111
2020,AK,Alaska,Bethel,02050,02050000300,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,58.2,,,55.1,61.0,1450,POINT (-156.8099559 61.47802052),02050000300,PREVENT,MAMMOUSE,CrdPrv,Mammography,108
2021,AK,Alaska,Valdez-Cordova,02261,02261000200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,18.9,,,15.0,22.8,2264,POINT (-144.5068757 60.64011075),02261000200,RISKBEH,LPA,CrdPrv,Physical Inactivity,1
2021,AK,Alaska,Anchorage,02020,02020002303,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,21.4,,,18.7,24.3,9273,POINT (-149.9287596 61.14605637),02020002303,HLTHOUT,DEPRESSION,CrdPrv,Depression,1669
2020,AK,Alaska,Nome,02180,02180000100,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,39.7,,,38.4,41.0,5725,POINT (-163.9147742 64.90626191),02180000100,PREVENT,DENTAL,CrdPrv,Dental Visit,114
2021,AK,Alaska,Dillingham,02070,02070000200,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.0,,,3.4,4.5,2381,POINT (-158.6521544 59.05170853),02070000200,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1672
2021,AK,Alaska,Anchorage,02020,02020002602,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,63.5,,,59.5,67.2,5805,POINT (-149.8195626 61.15930344),02020002602,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2020,AK,Alaska,Anchorage,02020,02020002811,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,38.9,,,33.9,44.0,6313,POINT (-149.845388 61.13039044),02020002811,PREVENT,COREM,CrdPrv,Core preventive services for older men,1669
2021,AK,Alaska,Anchorage,02020,02020002822,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,64.8,,,60.9,68.5,4020,POINT (-149.7822447 61.09484268),02020002822,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2020,AK,Alaska,Kenai Peninsula,02122,02122001300,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,56.9,,,54.6,59.2,4772,POINT (-149.6087124 59.97556911),02122001300,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,110
2021,AK,Alaska,Anchorage,02020,02020000400,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,3.2,,,2.7,3.8,5937,POINT (-149.8048699 61.26463355),02020000400,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000401,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,13.4,,,10.9,16.4,1912,POINT (-149.7921465 61.61832111),02170000401,PREVENT,ACCESS2,CrdPrv,Health Insurance,1707
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000100,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.3,,,6.5,8.1,1685,POINT (-132.8745209 55.50357448),02198000100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1708
2021,AK,Alaska,Hoonah-Angoon,02105,02105000300,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,22.7,,,19.0,26.5,2055,POINT (-135.3243034 58.19399729),02105000300,RISKBEH,CSMOKING,CrdPrv,Current Smoking,
2021,AK,Alaska,Petersburg,02195,02195000200,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.3,,,28.8,38.2,3815,POINT (-133.252698 56.82001344),02195000200,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,117
2021,AK,Alaska,Ketchikan Gateway,02130,02130000200,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,,,5.6,6.9,4884,POINT (-131.6765754 55.3688731),02130000200,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),111
2021,AK,Alaska,Anchorage,02020,02020000203,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.2,,,2.7,3.7,10549,POINT (-149.5040654 61.3101556),02020000203,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000500,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.9,,,10.1,16.2,2371,POINT (-147.7362844 64.85129741),02090000500,PREVENT,ACCESS2,CrdPrv,Health Insurance,1673
2021,AK,Alaska,Anchorage,02020,02020002900,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.9,,,11.9,16.0,2570,POINT (-149.0448289 60.96352058),02020002900,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1669
2020,AK,Alaska,Anchorage,02020,02020000901,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,24.8,,,21.3,28.3,4906,POINT (-149.8362889 61.21505667),02020000901,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
2021,AK,Alaska,Valdez-Cordova,02261,02261000100,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.1,,,31.6,40.9,2952,POINT (-143.9664358 61.88241828),02261000100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.4,,,5.7,7.2,2327,POINT (-132.9980973 55.50330735),02198000200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1708
2021,AK,Alaska,Skagway,02230,02230000100,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,9.7,,,8.0,11.5,968,POINT (-135.3332722 59.56373857),02230000100,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1709
2021,AK,Alaska,Kenai Peninsula,02122,02122001200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,24.1,,,20.9,27.4,966,POINT (-151.268306 59.42412393),02122001200,RISKBEH,LPA,CrdPrv,Physical Inactivity,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170000502,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.8,,,6.7,9.2,1896,POINT (-150.2607673 61.47384162),02170000502,HLTHOUT,COPD,CrdPrv,COPD,1707
2021,AK,Alaska,Fairbanks North Star,02090,02090000700,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.1,,,6.1,8.2,4142,POINT (-147.8023698 64.83234506),02090000700,HLTHOUT,DIABETES,CrdPrv,Diabetes,1673
2021,AK,Alaska,Anchorage,02020,02020001801,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,61.4,,,57.8,65.0,4907,POINT (-149.8482811 61.17387714),02020001801,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2021,AK,Alaska,Anchorage,02020,02020002000,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.6,,,15.1,20.0,3748,POINT (-149.9055356 61.18803464),02020002000,RISKBEH,BINGE,CrdPrv,Binge Drinking,1669
2021,AK,Alaska,Anchorage,02020,02020001200,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,6.7,,,5.6,7.9,3718,POINT (-149.9053681 61.20995594),02020001200,HLTHOUT,DIABETES,CrdPrv,Diabetes,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000603,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,19.6,,,16.6,23.0,6131,POINT (-149.6660929 61.52504475),02170000603,RISKBEH,LPA,CrdPrv,Physical Inactivity,1707
2021,AK,Alaska,Anchorage,02020,02020002603,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,13.5,,,10.7,16.5,6341,POINT (-149.8192002 61.14473456),02020002603,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1669
2021,AK,Alaska,Anchorage,02020,02020001300,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.2,,,1.8,2.7,3059,POINT (-149.9362474 61.20007422),02020001300,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1669
2021,AK,Alaska,Anchorage,02020,02020000901,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,30.1,,,27.2,32.8,4906,POINT (-149.8362889 61.21505667),02020000901,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1669
2021,AK,Alaska,Anchorage,02020,02020002813,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,,,2.0,2.6,4579,POINT (-149.6406343 61.12196034),02020002813,HLTHOUT,STROKE,CrdPrv,Stroke,1669
2021,AK,Alaska,Anchorage,02020,02020002501,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.9,,,4.0,5.8,4993,POINT (-149.8998277 61.15928122),02020002501,HLTHOUT,COPD,CrdPrv,COPD,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000700,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.7,,,3.3,4.2,4142,POINT (-147.8023698 64.83234506),02090000700,DISABLT,VISION,CrdPrv,Vision Disability,1673
2021,AK,Alaska,Bethel,02050,02050000100,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,32.1,,,28.2,35.9,9483,POINT (-162.3996469 60.42060844),02050000100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,108
2021,AK,Alaska,Matanuska-Susitna,02170,02170001300,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.3,,,13.3,17.6,5461,POINT (-148.9706454 61.52439955),02170001300,HLTHSTAT,GHLTH,CrdPrv,General Health,1707
2021,AK,Alaska,Bethel,02050,02050000100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,63.6,,,59.7,67.2,9483,POINT (-162.3996469 60.42060844),02050000100,PREVENT,BPMED,CrdPrv,Taking BP Medication,108
2021,AK,Alaska,Nome,02180,02180000200,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,10.6,,,9.0,12.2,3767,POINT (-165.4205707 64.65750398),02180000200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,114
2021,AK,Alaska,Southeast Fairbanks,02240,02240000100,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,9.6,,,8.5,10.8,2219,POINT (-142.3775196 63.85669279),02240000100,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,983
2021,AK,Alaska,Aleutians West,02016,02016000100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.3,,,3.8,4.7,1185,POINT (-173.0176532 52.56487002),02016000100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,
2020,AK,Alaska,Dillingham,02070,02070000100,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,51.0,,,49.2,52.8,2466,POINT (-158.2077569 59.80732798),02070000100,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1672
2020,AK,Alaska,Matanuska-Susitna,02170,02170001003,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.9,,,10.8,17.6,3434,POINT (-149.3492825 61.6028267),02170001003,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1707
2021,AK,Alaska,Anchorage,02020,02020001400,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,6.9,,,6.0,7.9,5224,POINT (-149.8914763 61.19947951),02020001400,HLTHOUT,DIABETES,CrdPrv,Diabetes,1669
2020,AK,Alaska,Ketchikan Gateway,02130,02130000100,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,69.9,,,64.8,74.1,3484,POINT (-130.9329248 55.59991142),02130000100,PREVENT,MAMMOUSE,CrdPrv,Mammography,
2020,AK,Alaska,North Slope,02185,02185000300,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,62.6,,,58.7,66.5,2527,POINT (-149.6653744 70.08549377),02185000300,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,115
2021,AK,Alaska,Matanuska-Susitna,02170,02170001202,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,20.1,,,16.8,23.7,4664,POINT (-149.1622562 61.58769182),02170001202,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1707
2021,AK,Alaska,Anchorage,02020,02020000600,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,37.8,,,34.3,41.2,7747,POINT (-149.8372716 61.22488662),02020000600,DISABLT,DISABILITY,CrdPrv,Any Disability,1669
2021,AK,Alaska,Sitka,02220,02220000100,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.0,,,10.3,14.1,3546,POINT (-135.2984804 57.23544094),02220000100,DISABLT,COGNITION,CrdPrv,Cognitive Disability,118
2020,AK,Alaska,Juneau,02110,02110000500,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,69.5,,,66.2,72.5,3498,POINT (-133.9609873 58.40401544),02110000500,PREVENT,DENTAL,CrdPrv,Dental Visit,1675
2020,AK,Alaska,Anchorage,02020,02020001731,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.6,,,10.3,20.0,5823,POINT (-149.7334344 61.20228979),02020001731,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
